pin,map_block_lot,municode,calc_acreage,comments,notes,pseudono,shape_length,wkt
0052F00284004200,52-F-284-42,107,0.01,,,,109.939336219,POLYGON ((-79.94204903232979 40.44796207234001, -79.94189611008746 40.4479752501036, -79.94189176431914 40.44794200737527, -79.9420444674915 40.44792884828072, -79.94204903232979 40.44796207234001))
0026S00186000000,26-S-186,105,0.06,,,,261.902825456,POLYGON ((-79.95108644247493 40.45368865687628, -79.95109433383011 40.4537019838605, -79.95113624756944 40.45377289678713, -79.951240462995 40.45394923110062, -79.95114866681978 40.45395139282881, -79.95099250586104 40.45368591415464, -79.95108644247493 40.45368865687628))
0028C00198000000,28-C-198,104,0.13,,,,313.946910742,POLYGON ((-79.95592453978139 40.44125003167966, -79.95619034355499 40.44105531154741, -79.95633268064836 40.44116858473721, -79.95609417287841 40.44134070249787, -79.95607784000379 40.4413524566135, -79.95592453978139 40.44125003167966))
0028A00086000000,28-A-86,104,0.04,,,,185.397643645,POLYGON ((-79.96525074631906 40.44076382875926, -79.96548897422912 40.44075342605925, -79.96549387416493 40.44081721553476, -79.96524518165381 40.44082849343773, -79.96524026109539 40.44076427211799, -79.96525074631906 40.44076382875926))
0028R00147000000,28-R-147,104,0.04,,,,208.801205265,POLYGON ((-79.95579973747653 40.433984497179, -79.95583930898415 40.43374855892057, -79.95590547374745 40.43375732160392, -79.95589542224887 40.43380768177555, -79.95588571598728 40.43385634179024, -79.95587547599497 40.43390774822165, -79.95585846670278 40.43399291847967, -79.95579973747653 40.433984497179))
0028C00168000000,28-C-168,104,0.06,,,,277.74973204,POLYGON ((-79.95714307198027 40.4409810443858, -79.95727597572021 40.44088649713277, -79.95732535535824 40.44092573604467, -79.95725874332888 40.44097409897143, -79.9574253812598 40.44111143637351, -79.95736071162469 40.44115873251098, -79.95714307198027 40.4409810443858))
0028R00222000000,28-R-222,104,0.04,,,,231.120192018,POLYGON ((-79.95499998947618 40.43535070001391, -79.95501143556932 40.43530245285052, -79.95535791139139 40.43535373193706, -79.95534735213191 40.4353989668496, -79.95499998947618 40.43535070001391))
0027D00013000000,27-D-13,104,0.07,,,,240.044859705,POLYGON ((-79.95324905482838 40.45053263380758, -79.95353807092019 40.4504584765029, -79.95358054381497 40.45055191926632, -79.95329712605881 40.45062434394787, -79.95324905482838 40.45053263380758))
0027H00083000A00,27-H-83-A,104,0.1,,,,297.079185877,POLYGON ((-79.95164755476155 40.44854875556896, -79.95169558906794 40.44853128943804, -79.9517049492714 40.44854699112297, -79.95194048221458 40.44846348250935, -79.95199477318104 40.44856011634155, -79.95193617483228 40.44858076652579, -79.95194479826715 40.44859569643655, -79.95182530286833 40.44863792878326, -79.95184257939663 40.4486686799501, -79.95173926749288 40.44870216556446, -79.95171777656461 40.4486662199267, -79.95164755476155 40.44854875556896))
0052B00098090600,52-B-98-906,107,0.0,,PBV 103 PG 167-193,,42.3234761381,POLYGON ((-79.94188282271901 40.45246258900422, -79.94192879887898 40.45245359393635, -79.94193571681485 40.4524749089639, -79.94189006148284 40.45248384081803, -79.94188282271901 40.45246258900422))
0029M00246000000,29-M-246,104,0.22,,,,407.240575439,POLYGON ((-79.95331908304075 40.42809984586773, -79.95350004297005 40.42795864390558, -79.95383806652373 40.42821108580543, -79.95381825502045 40.42822546168541, -79.95376827078464 40.428264894732, -79.95371828649043 40.42830432775671, -79.95366830213774 40.42834376075955, -79.95365730504216 40.42835243640596, -79.95331908304075 40.42809984586773))
0052E00207000000,52-E-207,107,0.43,,10-P-226,,548.030681301,POLYGON ((-79.94614082215126 40.44864216598278, -79.94603278799266 40.44874536284757, -79.94592389322544 40.44884938124404, -79.94581817883207 40.4489536864312, -79.94562479726154 40.44883739227616, -79.94545432940643 40.44873484623241, -79.94577928865395 40.44842148404837, -79.94614082215126 40.44864216598278))
0027H00144007300,27-H-144-73,104,0.0,,PBV 132 PG 1-18,,60.0001687104,POLYGON ((-79.9512544554737 40.44858036173229, -79.95128701551026 40.44856875226492, -79.95131740668516 40.44861850133053, -79.95128484600708 40.44863010991133, -79.9512544554737 40.44858036173229))
0028R00096000000,28-R-96,104,0.08,,,,375.940111825,POLYGON ((-79.95494461870183 40.43345501262279, -79.95495777290803 40.43339661635278, -79.95532693222724 40.43344588591469, -79.9555481141733 40.43347541444507, -79.95553530444715 40.43353153615418, -79.95494461870183 40.43345501262279))
0028H00187000000,28-H-187,104,0.03,,,,184.411984854,POLYGON ((-79.95184570564042 40.43972269022396, -79.95198757266853 40.43955712309983, -79.95198773963497 40.43955692947764, -79.95204519867799 40.43958873816248, -79.952045011056 40.43958895348957, -79.95204572060045 40.43958931042093, -79.95190260877966 40.43975519243795, -79.95184570564042 40.43972269022396))
0029H00137000000,29-H-137,104,0.14,,,,322.819566676,POLYGON ((-79.95156089213461 40.42929877296258, -79.95180520655539 40.42909524220496, -79.95196378295532 40.42921260284381, -79.95171570944707 40.42941366329372, -79.95156089213461 40.42929877296258))
0028H00148000000,28-H-148,104,0.07,,,,291.708387811,POLYGON ((-79.95058110020854 40.43912550097609, -79.95072925199139 40.4390815140441, -79.95100966360273 40.4389982627825, -79.95097780405125 40.43907920469236, -79.95077802241761 40.43913980316267, -79.95061768213185 40.43918843912873, -79.95058110020854 40.43912550097609))
0028H00145000000,28-H-145,104,0.03,,,,175.999093509,POLYGON ((-79.95085286463762 40.43888921577384, -79.95108205997774 40.43881421367971, -79.95104926250686 40.43889757892602, -79.95088522314235 40.4389530808383, -79.95085286463762 40.43888921577384))
0028R00250000000,28-R-250,104,0.03,,,,187.614074824,POLYGON ((-79.95606096268668 40.43536308057465, -79.95600391722948 40.43534570323794, -79.95610581774272 40.43514953429634, -79.95616193714812 40.4351669963693, -79.95606096268668 40.43536308057465))
0028J00028000000,28-J-28,104,0.0,,,,61.1148392971,POLYGON ((-79.965212281673 40.43739810007215, -79.96527364504907 40.43742010448882, -79.965212305007 40.43745539618162, -79.965212281673 40.43739810007215))
0028H00168000000,28-H-168,104,0.02,,,,127.372153138,POLYGON ((-79.95175847571642 40.43982376452676, -79.95184522941275 40.43972324522773, -79.95184570564042 40.43972269022396, -79.95190260877966 40.43975519243795, -79.95181614083869 40.4398554106993, -79.95175847571642 40.43982376452676))
0026J00252000000,26-J-252,105,0.13,,,,314.905350876,POLYGON ((-79.96361936667151 40.45607070009024, -79.96341655208951 40.45612403426501, -79.9633010540103 40.45586875383513, -79.96350647511976 40.45581916831635, -79.96361936667151 40.45607070009024))
0028E00236000000,28-E-236,104,0.08,,,,305.567005931,POLYGON ((-79.96558533220923 40.43933771896511, -79.96603645366218 40.43931526892552, -79.96603900725647 40.43939578844122, -79.96559019318772 40.43940732457428, -79.96558533220923 40.43933771896511))
0052F00284003100,52-F-284-31,107,0.01,,,,104.53683032,POLYGON ((-79.94238510262819 40.44823292402929, -79.94226497718381 40.44823958101875, -79.94225875617502 40.4481877261895, -79.94237724280455 40.44818116014505, -79.94238510262819 40.44823292402929))
0052B00098010300,52-B-98-103,107,0.0,,PBV 103 PG 167-193,,41.9998461208,POLYGON ((-79.94287275228739 40.45268171331973, -79.94287976077334 40.45270301025464, -79.94283445698757 40.45271171091088, -79.942827448515 40.45269041397327, -79.94287275228739 40.45268171331973))
0052E00047040400,52-E-47-404,104,0.01,,,,60.0002612315,POLYGON ((-79.948614768765 40.44902627924655, -79.948632957833 40.44906503874226, -79.94858222237821 40.44907893433189, -79.9485640333356 40.44904017482828, -79.948614768765 40.44902627924655))
0027L00064000000,27-L-64,104,0.14,,,,342.61645692,POLYGON ((-79.95557668320622 40.44742441921987, -79.95544874188612 40.44732125971584, -79.95576317187603 40.44709593540607, -79.95588890242911 40.44719744365667, -79.95557668320622 40.44742441921987))
0029D00043000000,29-D-43,104,0.06,,,,263.318447462,POLYGON ((-79.953076242368 40.43094409820407, -79.95309119033642 40.4308782353035, -79.95346989819193 40.43092792019063, -79.95345491530898 40.43099541026872, -79.953076242368 40.43094409820407))
0028M00067000000,28-M-67,104,0.05,,,,249.416635476,POLYGON ((-79.95289300388063 40.43717191585436, -79.95283659001831 40.43712812120597, -79.95310804316725 40.43693782950488, -79.9531631210189 40.43698563288083, -79.95289300388063 40.43717191585436))
0027D00320000000,27-D-320,105,0.03,,,,147.918648877,POLYGON ((-79.95010161794853 40.45253655636294, -79.95016265937312 40.45264657830636, -79.95006170633519 40.45267021332761, -79.94999007397185 40.45256968504111, -79.95010161794853 40.45253655636294))
0028G00147000000,28-G-147,104,0.05,,,,243.05476659,POLYGON ((-79.95522085490806 40.43816790776513, -79.95495832435681 40.43835361558606, -79.95491528054079 40.43831891505892, -79.95490561961857 40.43831112786476, -79.9549701942868 40.43826719059651, -79.95496867581477 40.43826607341239, -79.9551672207304 40.43812420978207, -79.95517718256279 40.43813232482375, -79.95522085490806 40.43816790776513))
0052E00161000000,52-E-161,107,0.91,,,,840.092617129,POLYGON ((-79.94596169692785 40.44973249661539, -79.94628553484685 40.44942601660145, -79.94639808476143 40.44952317223638, -79.94650234756715 40.44961316738031, -79.94652450971459 40.44963229212951, -79.94654737602815 40.44965202514226, -79.9465704328687 40.44967192184467, -79.94659324179857 40.44969160515532, -79.94661599393909 40.44971123921042, -79.94663880348867 40.44973092250065, -79.94666166985438 40.44975065503728, -79.94668442203469 40.44977028907871, -79.946707231639 40.44978997280835, -79.94673004064869 40.4498096560916, -79.94675321179592 40.44982965124759, -79.94677601227714 40.44984932697596, -79.94696785855191 40.45001482188064, -79.94680636495826 40.45011914625471, -79.94667523954391 40.45020392176031, -79.94655467834851 40.45028206671873, -79.94596169692785 40.44973249661539))
0028H00057000000,28-H-57,104,0.55,,,,648.786340741,POLYGON ((-79.95262756496767 40.43857834407451, -79.95243267894725 40.43846412466262, -79.95231821492096 40.43839704342315, -79.95236131699946 40.43835320367462, -79.9523966198895 40.43831733785307, -79.95243723064176 40.43827606164044, -79.9524750845346 40.43823753904148, -79.95256485238062 40.43814631457064, -79.95316540363973 40.43850900993258, -79.95291758610848 40.43874834428607, -79.95262756496767 40.43857834407451))
0027H00117090700,27-H-117-907,104,0.0,,PBV 89 PG 50-66,,53.4015250327,POLYGON ((-79.95170261317227 40.44957099488802, -79.95172088472007 40.44960323930275, -79.95167472052161 40.44961850649082, -79.9516567343063 40.44958676583471, -79.95170261317227 40.44957099488802))
0028C00040000000,28-C-40,104,0.11,,,,303.280121576,POLYGON ((-79.95736537869499 40.44138458010048, -79.95752194100326 40.44127464409583, -79.95774788424532 40.44146174674542, -79.95759140623061 40.44157056588853, -79.95736537869499 40.44138458010048))
0052R00146000000,52-R-146,114,0.3,,,,458.263775796,POLYGON ((-79.93820643944414 40.44522308525055, -79.93831739983455 40.44521079479452, -79.93838992653664 40.44520991477883, -79.93845303650977 40.44521215215779, -79.93853558147408 40.44521202456175, -79.9386108317659 40.44522932833783, -79.93850627231453 40.44557739175153, -79.93842400347779 40.44556873844777, -79.93837581393663 40.44557117357623, -79.93832693536429 40.44557304225091, -79.93826420970976 40.44558180221211, -79.93821240420586 40.44558525068325, -79.93820643944414 40.44522308525055))
0027D00027000000,27-D-27,104,0.09,,,,269.709461669,POLYGON ((-79.95305691443104 40.45088318661211, -79.95336793058068 40.45080389837869, -79.95341930874207 40.4509224786739, -79.95312701861771 40.45100007972013, -79.95305691443104 40.45088318661211))
0027D00148000000,27-D-148,105,0.03,,,,153.832142669,POLYGON ((-79.95163648888337 40.45242502161449, -79.95165164740433 40.45242049965162, -79.95173019961095 40.45239705870031, -79.95178992279357 40.45252989610036, -79.9517109770706 40.45255325072557, -79.95163648888337 40.45242502161449))
0028G00214000000,28-G-214,104,0.11,,,,329.317230801,POLYGON ((-79.95574397885849 40.44015787798287, -79.95580581531763 40.44011280875745, -79.95605784201986 40.43992908222592, -79.95615312554483 40.44000572479158, -79.9559182927394 40.44017576162283, -79.95593080693688 40.44019028235079, -79.95585076495074 40.44024558258557, -79.95574397885849 40.44015787798287))
0026L00109000000,26-L-109,105,0.2,,,,400.79426342,POLYGON ((-79.95473786159958 40.45571839860804, -79.95458862701157 40.45580728099053, -79.95437754201885 40.45546938146715, -79.95464154278946 40.45536977638292, -79.95473786159958 40.45571839860804))
0028A00152000000,28-A-152,104,0.05,,,,232.535779383,POLYGON ((-79.96458050412009 40.44150607443848, -79.96457156874928 40.44144236352842, -79.96457468733057 40.4414422888014, -79.96490519991195 40.44143438467656, -79.964908192097 40.44147223193351, -79.96491048942229 40.4415012972974, -79.96458385324279 40.44150602612653, -79.96458050412009 40.44150607443848))
0028N00065000000,28-N-65,104,0.07,,,,267.362786255,POLYGON ((-79.96264824406028 40.43480034012649, -79.96282415575581 40.43455142364693, -79.96284082438423 40.4345565043504, -79.96289608662245 40.4345734096307, -79.96291925818451 40.43458049237883, -79.96274262738501 40.43483848642494, -79.96264824406028 40.43480034012649))
0028A00368000000,28-A-368,104,0.02,,,,157.034221131,POLYGON ((-79.96367722253123 40.44080598432408, -79.96384584959323 40.44067978515771, -79.96387564150321 40.44070319413115, -79.96371099123867 40.44083295685288, -79.96367722253123 40.44080598432408))
0052E00116002D00,52-E-116-2D,107,0.01,,07-P-087,,100.000312903,POLYGON ((-79.94787575750107 40.44915591169134, -79.94789865820962 40.44920794967857, -79.94779648344571 40.44923419240968, -79.94777358280699 40.44918215440248, -79.94787575750107 40.44915591169134))
0027M00246040500,27-M-246-405,104,0.01,,PBV 110 PG 74-85,,70.0000354034,POLYGON ((-79.95003996096079 40.4452906746344, -79.95010428191951 40.44528552957101, -79.95011064289292 40.44533194086394, -79.95004632069308 40.44533708561358, -79.95003996096079 40.4452906746344))
0028F00339000000,28-F-339,104,0.11,,,,314.264338199,POLYGON ((-79.95795501161739 40.43915565035162, -79.95826749075913 40.4389381486458, -79.95836367005748 40.43901735153316, -79.95805325593356 40.43923535770027, -79.95795501161739 40.43915565035162))
0052A00292000000,52-A-292,107,0.06,,,,277.024422037,POLYGON ((-79.94803160699766 40.45051990062964, -79.9479626339612 40.45054034203732, -79.94781169763819 40.45023782772288, -79.94787976536918 40.4502171528691, -79.94803160699766 40.45051990062964))
0028L00220000000,28-L-220,104,0.05,,,,241.463545578,POLYGON ((-79.95458143830166 40.43804980751138, -79.95484031948924 40.4378578753039, -79.95489108063354 40.43789924173479, -79.95463108320381 40.43808986725298, -79.95458143830166 40.43804980751138))
0028N00235000000,28-N-235,104,0.05,,,,238.773648883,POLYGON ((-79.96599012681088 40.43530395094164, -79.9658862325018 40.43521974591467, -79.96593590801831 40.43518124275224, -79.9661358064435 40.43534010050737, -79.96618502839083 40.43538082461344, -79.96613582172925 40.43541627681318, -79.96599012681088 40.43530395094164))
0029H00177000000,29-H-177,104,0.11,,,,330.856657799,POLYGON ((-79.95141316409448 40.43019485480959, -79.95171093387414 40.42995470564443, -79.95181152670243 40.43002756761894, -79.9514740628512 40.43028821890555, -79.95142888176161 40.430229609155, -79.95141316409448 40.43019485480959))
0026S00194000000,26-S-194,105,0.05,,,,271.619427636,POLYGON ((-79.95072661146699 40.45309322750934, -79.95034451794906 40.45324177014322, -79.95031877844082 40.4531984820599, -79.9507016004322 40.45305346147364, -79.95072661146699 40.45309322750934))
0028A00327000000,28-A-327,104,0.06,,,,233.673447024,POLYGON ((-79.96305571276599 40.44118525483255, -79.96286456017116 40.44136174070715, -79.96277341803572 40.44131404108863, -79.96296844031619 40.44112681565032, -79.96305571276599 40.44118525483255))
0028H00152000000,28-H-152,104,0.04,,,,197.959167379,POLYGON ((-79.95076050273802 40.43941298008178, -79.95072692535004 40.43935499560533, -79.95081586605319 40.43932641652297, -79.95097958093022 40.43927378114721, -79.95101138990088 40.43933081574799, -79.95076050273802 40.43941298008178))
0026S00176000000,26-S-176,105,0.09,,,,309.263382854,POLYGON ((-79.95100143973539 40.45354476667546, -79.95095771872111 40.45347077532891, -79.9513729088729 40.4533468349915, -79.95142083423809 40.4534229638322, -79.95100143973539 40.45354476667546))
0052B00185000000,52-B-185,107,0.17,,,,364.578715517,POLYGON ((-79.94479949912665 40.45125457917868, -79.94524112784234 40.45117084119245, -79.94527466155925 40.4512487135447, -79.94528519193965 40.45129615432815, -79.94527163288468 40.4513212837662, -79.94521654035852 40.45134036301305, -79.94485771060313 40.45141426616988, -79.94479949912665 40.45125457917868))
0028G00320000000,28-G-320,104,0.74,,,,895.66341562,POLYGON ((-79.95426893729514 40.44030448417822, -79.95417678002079 40.44023559578895, -79.95416198412954 40.44022453680972, -79.95412571105318 40.44020421037183, -79.95407740198242 40.44017713882565, -79.95402792260903 40.44014941170273, -79.9540275700908 40.44014921166208, -79.95397614059624 40.44012039221733, -79.95397547072896 40.44012001504336, -79.95388513205569 40.44006939218767, -79.95366866079816 40.43994807898699, -79.95368884279337 40.43993147220036, -79.95371884411114 40.43990981828869, -79.95373466051628 40.43989840263739, -79.95380710363833 40.43984608682806, -79.95385590580371 40.43981087678609, -79.95391061702549 40.43977134755305, -79.95397641672969 40.43972382458463, -79.95402329389671 40.43969380124323, -79.95412315501245 40.43977033636219, -79.95438388368724 40.43958882670151, -79.95459508070921 40.43975941189832, -79.9543452334329 40.43994577066009, -79.95443664636223 40.44001667682199, -79.9543058230721 40.44011907577004, -79.95436315647272 40.44016333556064, -79.95446758161594 40.44024397121624, -79.9544494525706 40.44025644042073, -79.95432099429898 40.44034499864217, -79.95426893729514 40.44030448417822))
0028R00112000000,28-R-112,104,0.02,,,,171.478262413,POLYGON ((-79.95517253679223 40.43391688570001, -79.9551796107698 40.43388867561877, -79.95520584304721 40.4338922690101, -79.9554457906891 40.43392516999517, -79.95543947729981 40.43395295476896, -79.95517253679223 40.43391688570001))
0029C00248000A00,29-C-248-A,104,0.03,,,,209.218950361,POLYGON ((-79.9549848392322 40.43144667967062, -79.95503626777224 40.43120889159945, -79.9550992731145 40.43121725294714, -79.95504057164746 40.43145421993415, -79.9549848392322 40.43144667967062))
0011H00017000000,11-H-17,104,0.07,,,,287.679335089,POLYGON ((-79.96686128480981 40.44019682671033, -79.96694583731916 40.44018431319573, -79.96700909736605 40.44050724892835, -79.96699711789607 40.44050905669825, -79.96691892353194 40.44052094540945, -79.96686128480981 40.44019682671033))
0028N00237000000,28-N-237,104,0.05,,,,240.970748858,POLYGON ((-79.96599131573407 40.43513940369302, -79.96604310350354 40.43510039407166, -79.96611526303437 40.43516439948797, -79.96628661601032 40.43530098740973, -79.96623442016615 40.43534203112701, -79.96613582076372 40.43526493387962, -79.96599131573407 40.43513940369302))
0028P00149000000,28-P-149,104,0.03,,,,188.840493816,POLYGON ((-79.96035004295803 40.43414050683824, -79.96037493316506 40.4341060038438, -79.96062834646412 40.43420830719801, -79.96060450282486 40.43424372520158, -79.96035004295803 40.43414050683824))
0028H00188000000,28-H-188,104,0.05,,,,270.474209416,POLYGON ((-79.95181614083869 40.4398554106993, -79.95190260877966 40.43975519243795, -79.95204572060045 40.43958931042093, -79.95210583483946 40.43962255709018, -79.95186795024871 40.43988385067319, -79.95181614083869 40.4398554106993))
0026S00152000000,26-S-152,105,0.12,,,,351.0151667,POLYGON ((-79.95161940167382 40.45335323812814, -79.95207648965756 40.45321892887833, -79.95213752142595 40.45331755580704, -79.95167796579796 40.45344882171976, -79.95161940167382 40.45335323812814))
0026K00091000000,26-K-91,105,0.08,,,,291.139983622,POLYGON ((-79.96165117559954 40.45575640583508, -79.96173427750344 40.45570452170252, -79.96198673449092 40.45595727424825, -79.96190271399337 40.45600862793955, -79.96165117559954 40.45575640583508))
0028G00343000000,28-G-343,104,0.04,,,,230.197547002,POLYGON ((-79.95380710363833 40.43984608682806, -79.95356773079041 40.43966001964007, -79.9536211842658 40.43961957366026, -79.95385590580371 40.43981087678609, -79.95380710363833 40.43984608682806))
0027C00227000000,27-C-227,105,0.0,,,,116.933176052,POLYGON ((-79.95522683997739 40.45191325743677, -79.95510968714935 40.45203681312223, -79.95509403762941 40.45202997471632, -79.95512073672941 40.45200649142087, -79.95522683997739 40.45191325743677))
0052A00066000000,52-A-66,107,0.17,,,,404.116854917,POLYGON ((-79.94722939563758 40.4521679914648, -79.94737531694369 40.45212350327086, -79.94756850303882 40.45252296489341, -79.94740120303052 40.45257332902001, -79.94722939563758 40.4521679914648))
0028P00036000000,28-P-36,104,0.11,,,,281.256096172,POLYGON ((-79.96099037911858 40.43502075197022, -79.96117144761443 40.43509426214433, -79.9610080590529 40.43531538718006, -79.96086546345313 40.43519775177452, -79.96099037911858 40.43502075197022))
0026J00356000000,26-J-356,105,0.05,,,,272.050676016,POLYGON ((-79.96200005168313 40.45553866445663, -79.96205946322742 40.45550155730412, -79.96227320063556 40.45578212047451, -79.9622314704158 40.45580763201687, -79.96211628520395 40.45569499086747, -79.96200005168313 40.45553866445663))
0086M00500000000,86-M-500,114,0.1,,,,842.865356597,POLYGON ((-79.9192260138059 40.43798241204526, -79.91779240470269 40.43798405736081, -79.91778728584831 40.43795183229307, -79.91802289591331 40.43795369746055, -79.91824857317295 40.4379554871248, -79.91828314118433 40.43795639181871, -79.91883607854209 40.43796012476149, -79.91916533364484 40.43796171844174, -79.91917415558359 40.43796118032564, -79.91918274137181 40.43795954033951, -79.91919085692705 40.43795684319585, -79.91919828098735 40.43795316242942, -79.91920481114373 40.43794859839242, -79.91921026935863 40.43794327551845, -79.91921450681996 40.43793733892993, -79.9192174079982 40.43793095048156, -79.91921889379633 40.43792428434742, -79.91921892370607 40.43791752227238, -79.9192260138059 40.43798241204526))
0028N00236000000,28-N-236,104,0.05,,,,242.054418299,POLYGON ((-79.96593590801831 40.43518124275224, -79.96599131573407 40.43513940369302, -79.96613582076372 40.43526493387962, -79.96623442016615 40.43534203112701, -79.96618502839083 40.43538082461344, -79.9661358064435 40.43534010050737, -79.96593590801831 40.43518124275224))
0027M00246020600,27-M-246-206,104,0.01,,PBV 110 PG 74-85,,70.0003646299,POLYGON ((-79.95024564534135 40.44536806180598, -79.95025200583029 40.44541447321509, -79.950187684152 40.44541961791872, -79.95018132311738 40.4453732066307, -79.95024564534135 40.44536806180598))
0028K00137000000,28-K-137,104,0.03,,,,178.804526685,POLYGON ((-79.95968191462238 40.43574936178086, -79.95967122194762 40.43576391236915, -79.95941781528019 40.4357702470453, -79.95948944841797 40.43567068907139, -79.95968191462238 40.43574936178086))
0028G00151000000,28-G-151,104,0.04,,,,227.856656192,POLYGON ((-79.95429281930849 40.43830131490201, -79.9545528692796 40.43812032503323, -79.95459217029968 40.4381518390857, -79.95433273916385 40.43833346156132, -79.95429281930849 40.43830131490201))
0028G00271000000,28-G-271,104,0.06,,,,258.276314889,POLYGON ((-79.95436182535671 40.43936475232674, -79.95462792913693 40.43916641202548, -79.95469257883781 40.43922023320836, -79.95442425663195 40.43941486565382, -79.95436182535671 40.43936475232674))
0027H00160007500,27-H-160-75,104,0.0,,PBV 103 PG 24,,53.9997139475,POLYGON ((-79.95093477266506 40.44805228468465, -79.9509533916316 40.44808199473037, -79.95090477893679 40.44809977491536, -79.95088616057987 40.4480700648506, -79.95093477266506 40.44805228468465))
0052F00284003300,52-F-284-33,107,0.01,,,,107.832976674,POLYGON ((-79.94208892062619 40.44825239256323, -79.94193408778642 40.44826573492282, -79.94193031004478 40.44823684113439, -79.9420849528283 40.44822351507931, -79.94208892062619 40.44825239256323))
0026S00054000200,26-S-54-2,105,0.03,,PBV 190 PG 133-139,,150.319202178,POLYGON ((-79.95362343921275 40.45475305223294, -79.95345709946461 40.45480935621882, -79.95341849949585 40.45475061533713, -79.95358685376226 40.45469242255366, -79.95362343921275 40.45475305223294))
0028K00045000000,28-K-45,104,0.06,,,,241.335327353,POLYGON ((-79.95802228926831 40.43715568574009, -79.9579433821614 40.43709170446087, -79.95817417954376 40.43692149039867, -79.95824984254679 40.43698237537156, -79.95802228926831 40.43715568574009))
0028L00359000000,28-L-359,104,0.02,,,,112.32918414,POLYGON ((-79.95497715767036 40.43609073146617, -79.95492469162167 40.4360494697135, -79.95501719000082 40.43598427694792, -79.95507057102682 40.43602137865611, -79.95497715767036 40.43609073146617))
0052A00022000000,52-A-22,107,0.15,,,,372.140310734,POLYGON ((-79.94904660633037 40.45268500193418, -79.94897477064204 40.45254882427862, -79.94946913905169 40.45242889706447, -79.94946898867009 40.45256207419257, -79.94904660633037 40.45268500193418))
0028S00067000000,28-S-67,104,0.05,,,,253.516107909,POLYGON ((-79.95292997412724 40.43340216477607, -79.95293486310939 40.43337648640492, -79.95294211529166 40.43334209451865, -79.95331248967547 40.43339567032387, -79.95329924013868 40.43345484311025, -79.95292997412724 40.43340216477607))
0052B00098020600,52-B-98-206,107,0.0,,PBV 103 PG 167-193,,42.0006879018,POLYGON ((-79.94273308144422 40.45255003473188, -79.94277838572768 40.45254133410388, -79.9427853947772 40.45256263148691, -79.94274008988712 40.4525713321289, -79.94273308144422 40.45255003473188))
0052B00098081900,52-B-98-819,107,0.0,,PBV 103 PG 167-193,,42.000102294,POLYGON ((-79.9418593330123 40.45253533215099, -79.94190454083325 40.45252634531669, -79.94191178079717 40.45254759710639, -79.94186657297766 40.45255658439667, -79.9418593330123 40.45253533215099))
0028R00113000A00,28-R-113-A,104,0.02,,,,164.01622439,POLYGON ((-79.95520584304721 40.4338922690101, -79.95521455839382 40.4338539120122, -79.9554544556246 40.43388699939228, -79.9554457906891 40.43392516999517, -79.95520584304721 40.4338922690101))
0028A00116000000,28-A-116,104,0.04,,,,192.23284983,POLYGON ((-79.96535671506957 40.44228417269642, -79.96536230556862 40.44235713555777, -79.96511166087676 40.44236692548185, -79.96510606898001 40.44229608515315, -79.96535671506957 40.44228417269642))
0027D00152000000,27-D-152,105,0.06,,,,255.105793688,POLYGON ((-79.95112625395741 40.45257724929063, -79.95139552205612 40.45249693068415, -79.95147232423206 40.45247400523871, -79.95150822039103 40.45253583485083, -79.95116274889817 40.45263719176539, -79.95112625395741 40.45257724929063))
0028K00105000000,28-K-105,104,0.09,,,,281.477098412,POLYGON ((-79.95902970472457 40.43718407019023, -79.95929814060013 40.43699906523566, -79.95939364672103 40.43707876519098, -79.95913370283924 40.43726690854012, -79.95902970472457 40.43718407019023))
0029H00180000000,29-H-180,104,0.13,,,,498.93154833,POLYGON ((-79.95163023254779 40.43037132520861, -79.952192325588 40.42992036144173, -79.95225734787181 40.42996847804559, -79.95171760694124 40.43040691276967, -79.95163023254779 40.43037132520861))
0028E00056000000,28-E-56,104,0.02,,,,165.336899399,POLYGON ((-79.96275254721208 40.44050795924465, -79.96293122792207 40.44037861707626, -79.96296437593389 40.44040493787812, -79.96278996702434 40.44053763031973, -79.96275254721208 40.44050795924465))
0052E00047030100,52-E-47-301,104,0.01,,,,60.0001575302,POLYGON ((-79.94843001587373 40.44912062051378, -79.94848075140598 40.4491067254442, -79.94849894041863 40.44914548496048, -79.94844820486102 40.44915938003795, -79.94843001587373 40.44912062051378))
0028P00126023100,28-P-126-231,104,0.01,,PBV 128 PG 163,,72.6424225697,POLYGON ((-79.96037465060667 40.43481061102666, -79.96038969518257 40.43478874352397, -79.96044795366171 40.43481211015986, -79.96043292729119 40.43483398503045, -79.96041790089606 40.43485585944585, -79.96035960631751 40.43483247852171, -79.96037465060667 40.43481061102666))
0027H00117040000,27-H-117-400,104,0.01,,PBV 89 PG 50-66,,59.9999334659,POLYGON ((-79.95217265134167 40.44984458550164, -79.9521908120843 40.44987746267765, -79.95213453343527 40.44989560570961, -79.95211637271524 40.44986272852493, -79.95217265134167 40.44984458550164))
0029G00273000000,29-G-273,104,0.13,,,,329.919555664,POLYGON ((-79.95353068591129 40.43065471554245, -79.9535068390488 40.43065155512534, -79.95352049296949 40.4305901065, -79.95353514016274 40.43052422477925, -79.95395196525635 40.43057755172629, -79.9539224079343 40.43070678290022, -79.95353068591129 40.43065471554245))
